,provinces,model,Score_train,score_test
0,Sanguie,RandomForest,0.9087604466301821,0.6204041322472431
1,Sanguie,DecisionTree,1.0,-0.4846749224732705
2,Sanguie,RidgeCV,0.8229725494222272,0.5035012713497107
3,Sanguie,Lasso,0.9916520430021262,-0.4999921048498803
0,Sissili,RandomForest,0.8358890070656688,-0.1787660748161306
1,Sissili,DecisionTree,1.0,-0.8597629756099041
2,Sissili,RidgeCV,0.9999475181927909,0.20302689257638362
3,Sissili,Lasso,0.9989253490685099,-0.011954946485000839
0,Ziro,RandomForest,0.8461091888420122,-0.6925941679533694
1,Ziro,DecisionTree,1.0,-1.8739208746316165
2,Ziro,RidgeCV,0.9999053316490599,-5.109627830163641
3,Ziro,Lasso,0.9947422513299432,-2.8204525944537955
0,Bazega,RandomForest,0.8240674921929336,0.3284174950260256
1,Bazega,DecisionTree,1.0,0.5876179251060744
2,Bazega,RidgeCV,0.9999149874890149,-0.2479187981220634
3,Bazega,Lasso,0.9940899795347918,-3.0746326529925296
0,Nahouri,RandomForest,0.8645273854074097,-0.11258638620539752
1,Nahouri,DecisionTree,1.0,-2.567102274016184
2,Nahouri,RidgeCV,0.8179208020578421,-0.1980359488368031
3,Nahouri,Lasso,0.9938639006117059,-0.7389053629183504
0,Zoundweogo,RandomForest,0.8983943225921933,0.6916529062476601
1,Zoundweogo,DecisionTree,1.0,0.5386458888849073
2,Zoundweogo,RidgeCV,0.7385944683283301,0.5514140303650755
3,Zoundweogo,Lasso,0.9956241925630618,0.7569598622736626
0,Kadiogo,RandomForest,0.897019706890832,0.6400087158674652
1,Kadiogo,DecisionTree,1.0,0.5746530443610008
2,Kadiogo,RidgeCV,0.8533704142093207,0.8822955668147889
3,Kadiogo,Lasso,0.9988648013652758,0.8397452510944777
0,Gnagna,RandomForest,0.8656489678911573,-0.20977250530540403
1,Gnagna,DecisionTree,1.0,-0.09898482267889008
2,Gnagna,RidgeCV,0.9950846778827002,-0.46477550118720035
3,Gnagna,Lasso,0.9945882777059841,-0.7460905969879095
0,Gourma,RandomForest,0.8047048272690579,-0.037004861552511814
1,Gourma,DecisionTree,1.0,-0.9292313732347088
2,Gourma,RidgeCV,0.6769777283866183,-0.12921459676448022
3,Gourma,Lasso,0.9879472837565776,-1.7036558323649227
0,Komandjoari,RandomForest,0.7957945106186034,-0.19617750304833637
1,Komandjoari,DecisionTree,1.0,-3.1575867042456656
2,Komandjoari,RidgeCV,0.607753724959754,-0.6738042858605939
3,Komandjoari,Lasso,0.9936311914593803,-9.905905356745594
0,Kompienga,RandomForest,0.8395449960332652,0.5857852292818815
1,Kompienga,DecisionTree,1.0,-2.974147873395136
2,Kompienga,RidgeCV,0.9998869772729565,-0.7441687634387237
3,Kompienga,Lasso,0.9974055444487607,-1.0381789865513507
0,Tapoa,RandomForest,0.8694267751579248,-0.3073048044288538
1,Tapoa,DecisionTree,1.0,-0.3103118302419643
2,Tapoa,RidgeCV,0.7553331760588066,0.005800330832689271
3,Tapoa,Lasso,0.9963115798162122,-1.3309165515205916
0,Houet,RandomForest,0.8211307643666931,-2.3694027648919014
1,Houet,DecisionTree,1.0,-6.039758543637035
2,Houet,RidgeCV,0.7435044977018714,-2.801122902175658
3,Houet,Lasso,0.9963046750179078,-11.301884861521827
0,Kenedougou,RandomForest,0.898006965832833,-0.7662389746341851
1,Kenedougou,DecisionTree,1.0,-0.5026752402708123
2,Kenedougou,RidgeCV,0.8699234498505268,-0.2793881977509005
3,Kenedougou,Lasso,0.9959117646254383,0.2920406537028315
0,Tuy,RandomForest,0.9245852355904137,0.4445032125823608
1,Tuy,DecisionTree,1.0,0.2298461401284433
2,Tuy,RidgeCV,0.9044646254207425,0.39962176568674446
3,Tuy,Lasso,0.9929656762820808,0.502863161954872
0,Loroum,RandomForest,0.9000660680497101,-0.19390173196891336
1,Loroum,DecisionTree,1.0,-3.4118921521460823
2,Loroum,RidgeCV,0.9999028131864763,0.15501030575685726
3,Loroum,Lasso,0.9949131794637505,-0.5186456743119596
0,Passore,RandomForest,0.8684194437927233,-0.5403073739752853
1,Passore,DecisionTree,1.0,-0.8032379346993621
2,Passore,RidgeCV,0.8209488022729863,-1.2043857763964452
3,Passore,Lasso,0.9923742606346506,-3.8731033671448465
0,Yatenga,RandomForest,0.7967827428648853,-2.1594187058704013
1,Yatenga,DecisionTree,1.0,-9.053644584827456
2,Yatenga,RidgeCV,0.7517496315403576,-0.3149429901649121
3,Yatenga,Lasso,0.9922884357308306,-1.8740919124954885
0,Zondoma,RandomForest,0.8568065277933591,-7.039118537834003
1,Zondoma,DecisionTree,1.0,-12.98003639131339
2,Zondoma,RidgeCV,0.8611245890591582,-7.861364048093854
3,Zondoma,Lasso,0.9935000815475059,-16.380959872163984
0,Ganzourgou,RandomForest,0.8735591883078169,0.2897936964979917
1,Ganzourgou,DecisionTree,1.0,0.30207984537054533
2,Ganzourgou,RidgeCV,0.8327121101556823,0.48728192912709833
3,Ganzourgou,Lasso,0.9937615389539173,-0.7057828609101156
0,Kourweogo,RandomForest,0.8184081962973622,-3.714166725367294
1,Kourweogo,DecisionTree,1.0,-3.5339538205695016
2,Kourweogo,RidgeCV,0.8187037346677682,-7.55306344232805
3,Kourweogo,Lasso,0.9933951408091496,-15.47605187458791
0,Oubritenga,RandomForest,0.8387623219267706,-0.04779642640402426
1,Oubritenga,DecisionTree,1.0,-0.9627979285379922
2,Oubritenga,RidgeCV,0.8945175091428619,0.2766096226264898
3,Oubritenga,Lasso,0.9958201946633221,0.28995254130014314
0,Oudalan,RandomForest,0.7976858962991109,-5.022029552281429
1,Oudalan,DecisionTree,1.0,-11.594259101401159
2,Oudalan,RidgeCV,0.718474876634372,-7.4461234893961645
3,Oudalan,Lasso,0.9977512672149633,-24.936041536976596
0,Seno,RandomForest,0.8443126819273521,-5.5657612311374605
1,Seno,DecisionTree,1.0,-15.674434706315555
2,Seno,RidgeCV,0.8121699844742681,-4.800132561822803
3,Seno,Lasso,0.9933100973269805,-7.556980352586001
0,Soum,RandomForest,0.8178678335606744,-2.766055612332537
1,Soum,DecisionTree,1.0,-0.6767870239466782
2,Soum,RidgeCV,0.8217272848708136,-1.9260594850746737
3,Soum,Lasso,0.9974315959418881,-3.217344620058194
0,Yagha,RandomForest,0.8498091136237275,-0.3514417048039058
1,Yagha,DecisionTree,1.0,-0.06264422810873027
2,Yagha,RidgeCV,0.9913989630062385,-0.9375157373290364
3,Yagha,Lasso,0.995865426460054,-2.599617300784961
0,Bougouriba,RandomForest,0.8839230268765859,0.07993619087905401
1,Bougouriba,DecisionTree,1.0,-1.2075589742666488
2,Bougouriba,RidgeCV,0.8439327021841874,-0.2354036962076551
3,Bougouriba,Lasso,0.9946800477348108,-4.555434909638337
0,Ioba,RandomForest,0.8838767529377548,0.0708244256733841
1,Ioba,DecisionTree,1.0,0.3593388668608959
2,Ioba,RidgeCV,0.8323201660981239,0.02309515386653127
3,Ioba,Lasso,0.9876632290837408,-1.574262698996241
0,Noumbiel,RandomForest,0.8566267418652979,-3.2809459011986126
1,Noumbiel,DecisionTree,1.0,-6.924599646037336
2,Noumbiel,RidgeCV,0.812720949639915,-2.7744272211710617
3,Noumbiel,Lasso,0.9903341446174578,-15.133110685042634
0,Poni,RandomForest,0.8774056101394108,0.43632143450105076
1,Poni,DecisionTree,1.0,-0.3159868978640419
2,Poni,RidgeCV,0.9999202971324874,0.5662902918814006
3,Poni,Lasso,0.9937016276030707,-0.794552874209262
